title,doi,pmid,score,relative_citation_ratio,weighted_sum_of_stars,evaluation,recom_date,author,classifications,
Genetic mapping of fitness determinants across the malaria parasite Plasmodium falciparum life cycle.,https://doi.org/10.1371/journal.pgen.1008453,31609965,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.67, Weighted sum of stars: 2.0,Very Good,12-Dec-19,Li X et al.,Interesting Hypothesis,
Genetic mapping of fitness determinants across the malaria parasite Plasmodium falciparum life cycle.,https://doi.org/10.1371/journal.pgen.1008453,31609965,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.67, Weighted sum of stars: 2.0,Very Good,12-Dec-19,Li X et al.,New Finding,
Selection for long and short sleep duration in Drosophila melanogaster reveals the complex genetic network underlying natural variation in sleep.,https://doi.org/10.1371/journal.pgen.1007098,29240764,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.39, Weighted sum of stars: 2.0,Very Good,17-Mar-20,Harbison ST et al.,New Finding,
Hybridization promotes asexual reproduction in Caenorhabditis nematodes.,https://doi.org/10.1371/journal.pgen.1008520,31841515,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.5, Weighted sum of stars: 2.0,Very Good,3-Mar-20,Lamelza P et al.,Good for Teaching,
Hybridization promotes asexual reproduction in Caenorhabditis nematodes.,https://doi.org/10.1371/journal.pgen.1008520,31841515,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.5, Weighted sum of stars: 2.0,Very Good,3-Mar-20,Lamelza P et al.,Interesting Hypothesis,
Genetic mapping of fitness determinants across the malaria parasite Plasmodium falciparum life cycle.,https://doi.org/10.1371/journal.pgen.1008453,31609965,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.67, Weighted sum of stars: 2.0,Very Good,12-Dec-19,Li X et al.,Technical Advance,
Role of UHRF1 in de novo DNA methylation in oocytes and maintenance methylation in preimplantation embryos.,https://doi.org/10.1371/journal.pgen.1007042,28976982,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.44, Weighted sum of stars: 2.0,Very Good,16-Feb-20,Maenohara S et al.,New Finding,
Somatic LINE-1 retrotransposition in cortical neurons and non-brain tissues of Rett patients and healthy individuals.,https://doi.org/10.1371/journal.pgen.1008043,30973874,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.65, Weighted sum of stars: 1.0,Good,12-Feb-20,Zhao B et al.,New Finding,
Xist RNA repeat E is essential for ASH2L recruitment to the inactive X and regulates histone modifications and escape gene expression.,https://doi.org/10.1371/journal.pgen.1006890,28686623,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.65, Weighted sum of stars: 1.0,Good,20-Jan-20,Yue M et al.,New Finding,
Macrophages fine tune satellite cell fate in dystrophic skeletal muscle of mdx mice.,https://doi.org/10.1371/journal.pgen.1008408,31626629,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.76, Weighted sum of stars: 2.0,Very Good,13-Nov-19,Madaro L et al.,New Finding,
The monothiol glutaredoxin GrxD is essential for sensing iron starvation in Aspergillus fumigatus.,https://doi.org/10.1371/journal.pgen.1008379,31525190,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.94, Weighted sum of stars: 1.0,Good,14-Oct-19,Misslinger M et al.,New Finding,
The monothiol glutaredoxin GrxD is essential for sensing iron starvation in Aspergillus fumigatus.,https://doi.org/10.1371/journal.pgen.1008379,31525190,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.94, Weighted sum of stars: 1.0,Good,14-Oct-19,Misslinger M et al.,Novel Drug Target,
The steroid hormone 20-hydroxyecdysone binds to dopamine receptor to repress lepidopteran insect feeding and promote pupation.,https://doi.org/10.1371/journal.pgen.1008331,31412019,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.95, Weighted sum of stars: 2.0,Very Good,16-Sep-19,Kang XL et al.,Good for Teaching,
Integration of the tricarboxylic acid (TCA) cycle with cAMP signaling and Sfl2 pathways in the regulation of CO2 sensing and hyphal development in Candida albicans.,https://doi.org/10.1371/journal.pgen.1006949,28787458,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.43, Weighted sum of stars: 2.0,Very Good,8-May-19,Tao L et al.,New Finding,
The steroid hormone 20-hydroxyecdysone binds to dopamine receptor to repress lepidopteran insect feeding and promote pupation.,https://doi.org/10.1371/journal.pgen.1008331,31412019,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.95, Weighted sum of stars: 2.0,Very Good,16-Sep-19,Kang XL et al.,New Finding,
Increased vulnerability of nigral dopamine neurons after expansion of their axonal arborization size through D2 dopamine receptor conditional knockout.,https://doi.org/10.1371/journal.pgen.1008352,31449520,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.35, Weighted sum of stars: 4.0,Exceptional,4-Sep-19,Giguère N et al.,Interesting Hypothesis,
Increased vulnerability of nigral dopamine neurons after expansion of their axonal arborization size through D2 dopamine receptor conditional knockout.,https://doi.org/10.1371/journal.pgen.1008352,31449520,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.35, Weighted sum of stars: 4.0,Exceptional,4-Sep-19,Giguère N et al.,New Finding,
Increased vulnerability of nigral dopamine neurons after expansion of their axonal arborization size through D2 dopamine receptor conditional knockout.,https://doi.org/10.1371/journal.pgen.1008352,31449520,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.35, Weighted sum of stars: 4.0,Exceptional,4-Sep-19,Giguère N et al.,Technical Advance,
Tudor-domain containing protein 5-like promotes male sexual identity in the Drosophila germline and is repressed in females by Sex lethal.,https://doi.org/10.1371/journal.pgen.1007617,31329582,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.61, Weighted sum of stars: 2.0,Very Good,3-Sep-19,Primus S et al.,Confirmation,
Tudor-domain containing protein 5-like promotes male sexual identity in the Drosophila germline and is repressed in females by Sex lethal.,https://doi.org/10.1371/journal.pgen.1007617,31329582,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.61, Weighted sum of stars: 2.0,Very Good,3-Sep-19,Primus S et al.,New Finding,
Mitochondrial proline catabolism activates Ras1/cAMP/PKA-induced filamentation in Candida albicans.,https://doi.org/10.1371/journal.pgen.1007976,30742618,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.23, Weighted sum of stars: 2.0,Very Good,8-May-19,Silao FGS et al.,New Finding,
Altered distribution of ATG9A and accumulation of axonal aggregates in neurons from a mouse model of AP-4 deficiency syndrome.,https://doi.org/10.1371/journal.pgen.1007363,29698489,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.88, Weighted sum of stars: 2.0,Very Good,18-Dec-18,De Pace R et al.,New Finding,
Synonymous mutations make dramatic contributions to fitness when growth is limited by a weak-link enzyme.,https://doi.org/10.1371/journal.pgen.1007615,30148850,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.18, Weighted sum of stars: 1.0,Good,27-Nov-18,Kristofich J et al.,Confirmation,
Synonymous mutations make dramatic contributions to fitness when growth is limited by a weak-link enzyme.,https://doi.org/10.1371/journal.pgen.1007615,30148850,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.18, Weighted sum of stars: 1.0,Good,27-Nov-18,Kristofich J et al.,Good for Teaching,
Regulation of the opposing (p)ppGpp synthetase and hydrolase activities in a bifunctional RelA/SpoT homologue from Staphylococcus aureus.,https://doi.org/10.1371/journal.pgen.1007514,29985927,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.31, Weighted sum of stars: 2.0,Good,1-Aug-18,Gratani FL et al.,New Finding,
Large-scale genome-wide meta-analysis of polycystic ovary syndrome suggests shared genetic architecture for different diagnosis criteria.,https://doi.org/10.1371/journal.pgen.1007813,30566500,Score 10.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 14.02, Weighted sum of stars: 2.0,Very Good,24-Apr-19,Day F et al.,New Finding,
Synonymous mutations make dramatic contributions to fitness when growth is limited by a weak-link enzyme.,https://doi.org/10.1371/journal.pgen.1007615,30148850,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.18, Weighted sum of stars: 1.0,Good,27-Nov-18,Kristofich J et al.,New Finding,
Control of yeast retrotransposons mediated through nucleoporin evolution.,https://doi.org/10.1371/journal.pgen.1007325,29694349,Score 18.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.43, Weighted sum of stars: 4.0,Exceptional,26-Nov-18,Rowley PA et al.,Good for Teaching,
Control of yeast retrotransposons mediated through nucleoporin evolution.,https://doi.org/10.1371/journal.pgen.1007325,29694349,Score 18.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.43, Weighted sum of stars: 4.0,Exceptional,26-Nov-18,Rowley PA et al.,Interesting Hypothesis,
Control of yeast retrotransposons mediated through nucleoporin evolution.,https://doi.org/10.1371/journal.pgen.1007325,29694349,Score 18.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.43, Weighted sum of stars: 4.0,Exceptional,26-Nov-18,Rowley PA et al.,New Finding,
A systematic genetic screen identifies essential factors involved in nuclear size control.,https://doi.org/10.1371/journal.pgen.1007929,30759079,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.27, Weighted sum of stars: 1.0,Good,1-Apr-19,"Cantwell H, Nurse P",New Finding,
Rewired cellular signaling coordinates sugar and hypoxic responses for anaerobic xylose fermentation in yeast.,https://doi.org/10.1371/journal.pgen.1008037,30856163,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.09, Weighted sum of stars: 1.0,Good,28-Mar-19,Myers KS et al.,New Finding,
Aging and the rise of somatic cancer-associated mutations in normal tissues.,https://doi.org/10.1371/journal.pgen.1007108,29300727,Score 18.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.76, Weighted sum of stars: 4.0,Exceptional,21-Nov-18,"Risques RA, Kennedy SR",Good for Teaching,
The receptor protein tyrosine phosphatase CLR-1 is required for synaptic partner recognition.,https://doi.org/10.1371/journal.pgen.1007312,29742100,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.21, Weighted sum of stars: 1.0,Good,31-Oct-18,Varshney A et al.,Good for Teaching,
Coordination of olfactory receptor choice with guidance receptor expression and function in olfactory sensory neurons.,https://doi.org/10.1371/journal.pgen.1007164,29385124,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.68, Weighted sum of stars: 2.0,Very Good,20-Mar-19,Dang P et al.,New Finding,
Opposing roles of microRNA Argonautes during Caenorhabditis elegans aging.,https://doi.org/10.1371/journal.pgen.1007379,29927939,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.15, Weighted sum of stars: 2.0,Very Good,8-Oct-18,Aalto AP et al.,New Finding,
Genetic variation in the social environment contributes to health and disease.,https://doi.org/10.1371/journal.pgen.1006498,28121987,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.38, Weighted sum of stars: 4.0,Very Good,26-Mar-17,Baud A et al.,Good for Teaching,
Genetic variation in the social environment contributes to health and disease.,https://doi.org/10.1371/journal.pgen.1006498,28121987,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.38, Weighted sum of stars: 4.0,Very Good,26-Mar-17,Baud A et al.,Interesting Hypothesis,
Genetic variation in the social environment contributes to health and disease.,https://doi.org/10.1371/journal.pgen.1006498,28121987,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.38, Weighted sum of stars: 4.0,Very Good,26-Mar-17,Baud A et al.,New Finding,
The receptor protein tyrosine phosphatase CLR-1 is required for synaptic partner recognition.,https://doi.org/10.1371/journal.pgen.1007312,29742100,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.21, Weighted sum of stars: 1.0,Good,31-Oct-18,Varshney A et al.,New Finding,
Evolution of Endothelin signaling and diversification of adult pigment pattern in Danio fishes.,https://doi.org/10.1371/journal.pgen.1007538,30226839,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.73, Weighted sum of stars: 2.0,Very Good,30-Oct-18,Spiewak JE et al.,Good for Teaching,
Genetic variation in the social environment contributes to health and disease.,https://doi.org/10.1371/journal.pgen.1006498,28121987,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.38, Weighted sum of stars: 4.0,Very Good,26-Mar-17,Baud A et al.,Technical Advance,
Genome-wide detection of conservative site-specific recombination in bacteria.,https://doi.org/10.1371/journal.pgen.1007332,29621238,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.33, Weighted sum of stars: 4.0,Exceptional,25-Sep-18,Sekulovic O et al.,New Finding,
A suppressor of a wtf poison-antidote meiotic driver acts via mimicry of the driver's antidote.,https://doi.org/10.1371/journal.pgen.1007836,30475921,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.04, Weighted sum of stars: 4.0,Exceptional,14-Mar-19,Bravo Núñez MA et al.,New Finding,
Evolution of Endothelin signaling and diversification of adult pigment pattern in Danio fishes.,https://doi.org/10.1371/journal.pgen.1007538,30226839,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.73, Weighted sum of stars: 2.0,Very Good,30-Oct-18,Spiewak JE et al.,New Finding,
A metabolic checkpoint protein GlmR is important for diverting carbon into peptidoglycan biosynthesis in Bacillus subtilis.,https://doi.org/10.1371/journal.pgen.1007689,30248093,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.53, Weighted sum of stars: 2.0,Very Good,28-Oct-18,Patel V et al.,Interesting Hypothesis,
Genome-wide detection of conservative site-specific recombination in bacteria.,https://doi.org/10.1371/journal.pgen.1007332,29621238,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.33, Weighted sum of stars: 4.0,Exceptional,25-Sep-18,Sekulovic O et al.,Technical Advance,
A metabolic checkpoint protein GlmR is important for diverting carbon into peptidoglycan biosynthesis in Bacillus subtilis.,https://doi.org/10.1371/journal.pgen.1007689,30248093,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.53, Weighted sum of stars: 2.0,Very Good,28-Oct-18,Patel V et al.,New Finding,
"Heads, shoulders, elbows, knees, and toes: modular gdf5 enhancers control different joints in the vertebrate skeleton.",https://doi.org/10.1371/journal.pgen.1006454,27902701,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.67, Weighted sum of stars: 2.0,Very Good,6-Feb-19,Chen H et al.,New Finding,
Evolution at two time frames: Polymorphisms from an ancient singular divergence event fuel contemporary parallel evolution.,https://doi.org/10.1371/journal.pgen.1007796,30422983,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.82, Weighted sum of stars: 2.0,Very Good,9-Jan-19,Van Belleghem SM et al.,Confirmation,
Evolution at two time frames: Polymorphisms from an ancient singular divergence event fuel contemporary parallel evolution.,https://doi.org/10.1371/journal.pgen.1007796,30422983,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.82, Weighted sum of stars: 2.0,Very Good,9-Jan-19,Van Belleghem SM et al.,Interesting Hypothesis,
Genetic basis and evolution of rapid cycling in railway populations of tetraploid Arabidopsis arenosa.,https://doi.org/10.1371/journal.pgen.1007510,29975688,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.07, Weighted sum of stars: 4.0,Exceptional,23-Oct-18,Baduel P et al.,New Finding,
